orbit	protein	count
63	FBgn0039802	408
63	FBgn0038511	3
63	FBgn0262975	272
63	FBgn0036165	279
63	FBgn0263986	33
63	FBgn0000229	1470
63	FBgn0000173	478
63	FBgn0086361	392
63	FBgn0030872	125
63	FBgn0040070	88
63	FBgn0026761	113
63	FBgn0028396	15
63	FBgn0261560	210
63	FBgn0003462	242
63	FBgn0267376	8
63	FBgn0283472	613
63	FBgn0261987	7
63	FBgn0026086	37
63	FBgn0010379	254
63	FBgn0264325	206
63	FBgn0260945	528
63	FBgn0032210	61
63	FBgn0000261	356
63	FBgn0036756	42
63	FBgn0033885	348
63	FBgn0031820	59
63	FBgn0283531	97
63	FBgn0038402	43
63	FBgn0035438	66
63	FBgn0001223	143
63	FBgn0283499	373
63	FBgn0038465	1
63	FBgn0010051	139
63	FBgn0038475	132
63	FBgn0024329	92
63	FBgn0263316	56
63	FBgn0031885	126
63	FBgn0053126	49
63	FBgn0024944	68
63	FBgn0015279	393
63	FBgn0029891	30
63	FBgn0040309	43
63	FBgn0034110	108
63	FBgn0086361	392
63	FBgn0264325	206
63	FBgn0264325	206
63	FBgn0086711	15
63	FBgn0262975	272
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0039802	408
63	FBgn0029891	30
63	FBgn0036756	42
63	FBgn0003495	108
63	FBgn0000261	356
63	FBgn0000261	356
63	FBgn0000261	356
63	FBgn0024944	68
63	FBgn0041094	8
63	FBgn0026086	37
63	FBgn0267376	8
63	FBgn0024846	44
63	FBgn0024846	44
63	FBgn0027864	1
63	FBgn0036165	279
63	FBgn0020278	3
63	FBgn0011205	82
63	FBgn0031820	59
63	FBgn0015279	393
63	FBgn0000422	15
63	FBgn0041100	168
63	FBgn0041100	168
63	FBgn0263316	56
63	FBgn0032210	61
63	FBgn0000229	1470
63	FBgn0000229	1470
63	FBgn0000229	1470
63	FBgn0000173	478
63	FBgn0030872	125
63	FBgn0010213	337
63	FBgn0010213	337
63	FBgn0010213	337
63	FBgn0010213	337
63	FBgn0015765	23
63	FBgn0015765	23
63	FBgn0015765	23
63	FBgn0010051	139
63	FBgn0010051	139
63	FBgn0010051	139
63	FBgn0028396	15
63	FBgn0028396	15
63	FBgn0040309	43
63	FBgn0040309	43
63	FBgn0040309	43
63	FBgn0040305	50
63	FBgn0011828	9
63	FBgn0035438	66
63	FBgn0035438	66
63	FBgn0263986	33
63	FBgn0263933	609
63	FBgn0003301	44
63	FBgn0013576	22
63	FBgn0003256	208
63	FBgn0033885	348
63	FBgn0033885	348
63	FBgn0033885	348
63	FBgn0033885	348
63	FBgn0283531	97
63	FBgn0283499	373
63	FBgn0283472	613
63	FBgn0001248	71
63	FBgn0001223	143
63	FBgn0003462	242
63	FBgn0003462	242
63	FBgn0003462	242
63	FBgn0003462	242
63	FBgn0003462	242
63	FBgn0003462	242
63	FBgn0031885	126
63	FBgn0010379	254
63	FBgn0005655	56
63	FBgn0005626	27
63	FBgn0003068	9
63	FBgn0033799	47
63	FBgn0033799	47
63	FBgn0033799	47
63	FBgn0033799	47
63	FBgn0243512	1370
63	FBgn0243512	1370
63	FBgn0243512	1370
63	FBgn0040070	88
63	FBgn0260945	528
63	FBgn0260945	528
63	FBgn0260945	528
63	FBgn0261987	7
63	FBgn0024329	92
63	FBgn0037248	489
63	FBgn0053126	49
63	FBgn0053126	49
63	FBgn0038197	359
63	FBgn0038197	359
63	FBgn0261244	159
63	FBgn0026761	113
63	FBgn0030718	17
63	FBgn0038511	3
63	FBgn0261560	210
63	FBgn0261560	210
63	FBgn0038475	132
63	FBgn0038465	1
63	FBgn0038402	43
67	FBgn0011828	3
67	FBgn0034110	16
67	FBgn0020653	1
67	FBgn0024846	44
67	FBgn0036892	6
67	FBgn0003495	25
67	FBgn0030718	1
67	FBgn0005626	11
67	FBgn0005655	3
67	FBgn0040305	12
67	FBgn0003256	323
67	FBgn0260747	6
67	FBgn0267339	1
67	FBgn0000422	1
67	FBgn0001248	14
67	FBgn0027864	3
67	FBgn0261862	39
67	FBgn0037248	28
67	FBgn0041094	25
67	FBgn0003301	16
67	FBgn0243512	654
67	FBgn0003068	11
67	FBgn0015765	35
67	FBgn0041100	237
67	FBgn0013576	7
67	FBgn0020278	6
67	FBgn0261244	2
67	FBgn0038197	362
67	FBgn0011205	5
67	FBgn0263933	158
67	FBgn0039802	94
67	FBgn0038511	1
67	FBgn0262975	157
67	FBgn0036165	30
67	FBgn0263986	2
67	FBgn0000229	1357
67	FBgn0000173	47
67	FBgn0086361	51
67	FBgn0040070	13
67	FBgn0026761	11
67	FBgn0261560	27
67	FBgn0003462	107
67	FBgn0267376	2
67	FBgn0283472	271
67	FBgn0026086	1
67	FBgn0010379	89
67	FBgn0264325	63
67	FBgn0260945	654
67	FBgn0032210	14
67	FBgn0000261	128
67	FBgn0036756	12
67	FBgn0033885	20
67	FBgn0031820	2
67	FBgn0283531	25
67	FBgn0038402	3
67	FBgn0035438	12
67	FBgn0001223	2
67	FBgn0283499	312
67	FBgn0038465	1
67	FBgn0010051	64
67	FBgn0038475	26
67	FBgn0024329	22
67	FBgn0263316	6
67	FBgn0031885	1
67	FBgn0053126	32
67	FBgn0015269	7
67	FBgn0024944	3
67	FBgn0015279	817
67	FBgn0029891	122
67	FBgn0040309	44
67	FBgn0034110	16
67	FBgn0086361	51
67	FBgn0264325	63
67	FBgn0264325	63
67	FBgn0262975	157
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0039802	94
67	FBgn0029891	122
67	FBgn0036756	12
67	FBgn0003495	25
67	FBgn0000261	128
67	FBgn0000261	128
67	FBgn0000261	128
67	FBgn0024944	3
67	FBgn0041094	25
67	FBgn0026086	1
67	FBgn0267376	2
67	FBgn0024846	44
67	FBgn0024846	44
67	FBgn0027864	3
67	FBgn0260747	6
67	FBgn0036165	30
67	FBgn0020278	6
67	FBgn0011205	5
67	FBgn0031820	2
67	FBgn0015279	817
67	FBgn0000422	1
67	FBgn0041100	237
67	FBgn0041100	237
67	FBgn0263316	6
67	FBgn0032210	14
67	FBgn0000229	1357
67	FBgn0000229	1357
67	FBgn0000229	1357
67	FBgn0000173	47
67	FBgn0010213	91
67	FBgn0010213	91
67	FBgn0010213	91
67	FBgn0010213	91
67	FBgn0015765	35
67	FBgn0015765	35
67	FBgn0015765	35
67	FBgn0010051	64
67	FBgn0010051	64
67	FBgn0010051	64
67	FBgn0040309	44
67	FBgn0040309	44
67	FBgn0040309	44
67	FBgn0040305	12
67	FBgn0011828	3
67	FBgn0035438	12
67	FBgn0035438	12
67	FBgn0263986	2
67	FBgn0263933	158
67	FBgn0003301	16
67	FBgn0013576	7
67	FBgn0003256	323
67	FBgn0033885	20
67	FBgn0033885	20
67	FBgn0033885	20
67	FBgn0033885	20
67	FBgn0283531	25
67	FBgn0283499	312
67	FBgn0283472	271
67	FBgn0001248	14
67	FBgn0001223	2
67	FBgn0003462	107
67	FBgn0003462	107
67	FBgn0003462	107
67	FBgn0003462	107
67	FBgn0003462	107
67	FBgn0003462	107
67	FBgn0031885	1
67	FBgn0010379	89
67	FBgn0005655	3
67	FBgn0005626	11
67	FBgn0003068	11
67	FBgn0243512	654
67	FBgn0243512	654
67	FBgn0243512	654
67	FBgn0040070	13
67	FBgn0260945	654
67	FBgn0260945	654
67	FBgn0260945	654
67	FBgn0024329	22
67	FBgn0037248	28
67	FBgn0053126	32
67	FBgn0053126	32
67	FBgn0038197	362
67	FBgn0038197	362
67	FBgn0261244	2
67	FBgn0026761	11
67	FBgn0030718	1
67	FBgn0038511	1
67	FBgn0261560	27
67	FBgn0261560	27
67	FBgn0038475	26
67	FBgn0038465	1
67	FBgn0038402	3
67	FBgn0015269	7
68	FBgn0011828	2
68	FBgn0034110	56
68	FBgn0010385	13
68	FBgn0020653	4
68	FBgn0024846	7
68	FBgn0036892	3
68	FBgn0003495	48
68	FBgn0030718	2
68	FBgn0005655	4
68	FBgn0040305	12
68	FBgn0003360	6
68	FBgn0003256	104
68	FBgn0260747	12
68	FBgn0033799	16
68	FBgn0267339	2
68	FBgn0000422	3
68	FBgn0001248	15
68	FBgn0027864	17
68	FBgn0032901	27
68	FBgn0261862	125
68	FBgn0037248	179
68	FBgn0041094	2
68	FBgn0003301	59
68	FBgn0243512	325
68	FBgn0003068	6
68	FBgn0015765	1
68	FBgn0041100	62
68	FBgn0013576	15
68	FBgn0086711	21
68	FBgn0020278	3
68	FBgn0261244	4
68	FBgn0038197	32
68	FBgn0011205	2
68	FBgn0030092	10
68	FBgn0263933	136
68	FBgn0039802	18
68	FBgn0038511	7
68	FBgn0262975	41
68	FBgn0036165	3
68	FBgn0263986	15
68	FBgn0000229	45
68	FBgn0000173	47
68	FBgn0086361	74
68	FBgn0030872	14
68	FBgn0026761	6
68	FBgn0028396	7
68	FBgn0261560	18
68	FBgn0003462	22
68	FBgn0267376	1
68	FBgn0038437	2
68	FBgn0283472	21
68	FBgn0261987	4
68	FBgn0026086	5
68	FBgn0010379	8
68	FBgn0264325	49
68	FBgn0260945	130
68	FBgn0032210	3
68	FBgn0000261	23
68	FBgn0036756	12
68	FBgn0036746	3
68	FBgn0033885	87
68	FBgn0031820	80
68	FBgn0283531	44
68	FBgn0038402	9
68	FBgn0035438	5
68	FBgn0001223	1
68	FBgn0283499	56
68	FBgn0038465	19
68	FBgn0010051	231
68	FBgn0038475	32
68	FBgn0024329	5
68	FBgn0028707	2
68	FBgn0263316	24
68	FBgn0031885	2
68	FBgn0053126	20
68	FBgn0015269	16
68	FBgn0024944	5
68	FBgn0015279	276
68	FBgn0029891	129
68	FBgn0040309	3
68	FBgn0038570	1
68	FBgn0038519	1
68	FBgn0034110	56
68	FBgn0086361	74
68	FBgn0264325	49
68	FBgn0264325	49
68	FBgn0086711	21
68	FBgn0262975	41
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0039802	18
68	FBgn0029891	129
68	FBgn0036756	12
68	FBgn0036746	3
68	FBgn0003495	48
68	FBgn0000261	23
68	FBgn0000261	23
68	FBgn0000261	23
68	FBgn0024944	5
68	FBgn0041094	2
68	FBgn0026086	5
68	FBgn0267376	1
68	FBgn0024846	7
68	FBgn0024846	7
68	FBgn0027864	17
68	FBgn0260747	12
68	FBgn0036165	3
68	FBgn0020278	3
68	FBgn0011205	2
68	FBgn0031820	80
68	FBgn0015279	276
68	FBgn0000422	3
68	FBgn0041100	62
68	FBgn0041100	62
68	FBgn0263316	24
68	FBgn0028707	2
68	FBgn0032210	3
68	FBgn0000229	45
68	FBgn0000229	45
68	FBgn0000229	45
68	FBgn0000173	47
68	FBgn0030872	14
68	FBgn0010213	19
68	FBgn0010213	19
68	FBgn0010213	19
68	FBgn0010213	19
68	FBgn0015765	1
68	FBgn0015765	1
68	FBgn0015765	1
68	FBgn0010051	231
68	FBgn0010051	231
68	FBgn0010051	231
68	FBgn0028396	7
68	FBgn0028396	7
68	FBgn0040309	3
68	FBgn0040309	3
68	FBgn0040309	3
68	FBgn0040305	12
68	FBgn0011828	2
68	FBgn0030092	10
68	FBgn0030092	10
68	FBgn0035438	5
68	FBgn0035438	5
68	FBgn0263986	15
68	FBgn0263933	136
68	FBgn0003301	59
68	FBgn0013576	15
68	FBgn0003256	104
68	FBgn0033885	87
68	FBgn0033885	87
68	FBgn0033885	87
68	FBgn0033885	87
68	FBgn0003360	6
68	FBgn0283531	44
68	FBgn0283499	56
68	FBgn0283472	21
68	FBgn0001248	15
68	FBgn0001223	1
68	FBgn0003462	22
68	FBgn0003462	22
68	FBgn0003462	22
68	FBgn0003462	22
68	FBgn0003462	22
68	FBgn0003462	22
68	FBgn0031885	2
68	FBgn0038570	1
68	FBgn0038570	1
68	FBgn0038570	1
68	FBgn0010379	8
68	FBgn0005655	4
68	FBgn0003068	6
68	FBgn0033799	16
68	FBgn0033799	16
68	FBgn0033799	16
68	FBgn0033799	16
68	FBgn0243512	325
68	FBgn0243512	325
68	FBgn0243512	325
68	FBgn0260945	130
68	FBgn0260945	130
68	FBgn0260945	130
68	FBgn0261987	4
68	FBgn0024329	5
68	FBgn0037248	179
68	FBgn0053126	20
68	FBgn0053126	20
68	FBgn0038197	32
68	FBgn0038197	32
68	FBgn0261244	4
68	FBgn0026761	6
68	FBgn0030718	2
68	FBgn0038519	1
68	FBgn0038511	7
68	FBgn0261560	18
68	FBgn0261560	18
68	FBgn0038475	32
68	FBgn0038465	19
68	FBgn0038437	2
68	FBgn0038402	9
68	FBgn0015269	16
78	FBgn0011828	65
78	FBgn0034110	1005
78	FBgn0037170	53
78	FBgn0020653	465
78	FBgn0024846	1890
78	FBgn0036892	230
78	FBgn0052262	1
78	FBgn0050487	42
78	FBgn0037292	10
78	FBgn0030481	1
78	FBgn0036217	1
78	FBgn0003495	12
78	FBgn0030718	14
78	FBgn0005626	30
78	FBgn0026872	10
78	FBgn0011455	6
78	FBgn0005655	4045
78	FBgn0030876	21
78	FBgn0034658	134
78	FBgn0052263	2
78	FBgn0003360	2458
78	FBgn0032813	579
78	FBgn0036820	318
78	FBgn0003256	2812
78	FBgn0260747	8
78	FBgn0267339	24
78	FBgn0029580	10
78	FBgn0038435	4
78	FBgn0038436	3
78	FBgn0000422	9
78	FBgn0001248	458
78	FBgn0039576	26
78	FBgn0040805	3
78	FBgn0032935	83
78	FBgn0027864	15
78	FBgn0032901	1
78	FBgn0261862	21
78	FBgn0014391	277
78	FBgn0037248	1
78	FBgn0041094	56
78	FBgn0003301	2
78	FBgn0243512	43
78	FBgn0003068	96
78	FBgn0015765	1450
78	FBgn0041100	2938
78	FBgn0013576	43
78	FBgn0086711	47
78	FBgn0020278	36
78	FBgn0261244	1
78	FBgn0026575	8
78	FBgn0038197	1435
78	FBgn0011205	17
78	FBgn0030092	710
78	FBgn0263933	1087
78	FBgn0039802	283
78	FBgn0262975	39
78	FBgn0036165	50
78	FBgn0000229	1135
78	FBgn0000173	117
78	FBgn0086361	168
78	FBgn0040070	2061
78	FBgn0044810	8
78	FBgn0026761	1213
78	FBgn0261560	1114
78	FBgn0038805	400
78	FBgn0003462	714
78	FBgn0033631	43
78	FBgn0267376	5
78	FBgn0037873	24
78	FBgn0038437	3
78	FBgn0283472	1653
78	FBgn0265605	25
78	FBgn0016120	283
78	FBgn0026086	28
78	FBgn0010379	3719
78	FBgn0264325	121
78	FBgn0260945	689
78	FBgn0032685	8
78	FBgn0033521	74
78	FBgn0032210	87
78	FBgn0032061	107
78	FBgn0000261	533
78	FBgn0010531	378
78	FBgn0036756	233
78	FBgn0036746	9
78	FBgn0033885	88
78	FBgn0264294	82
78	FBgn0004432	416
78	FBgn0038402	49
78	FBgn0042135	4
78	FBgn0034415	873
78	FBgn0035438	3170
78	FBgn0001223	643
78	FBgn0283499	89
78	FBgn0010051	78
78	FBgn0038475	87
78	FBgn0042185	66
78	FBgn0024329	513
78	FBgn0028707	2
78	FBgn0263316	5
78	FBgn0031885	229
78	FBgn0000565	54
78	FBgn0053126	3
78	FBgn0031589	383
78	FBgn0033570	4
78	FBgn0031436	18
78	FBgn0051216	75
78	FBgn0015269	350
78	FBgn0024944	96
78	FBgn0015279	324
78	FBgn0029891	127
78	FBgn0040309	953
78	FBgn0038570	238
78	FBgn0036490	320
78	FBgn0038519	153
78	FBgn0040308	849
78	FBgn0034110	1005
78	FBgn0039576	26
78	FBgn0086361	168
78	FBgn0014391	277
78	FBgn0264325	121
78	FBgn0264325	121
78	FBgn0264294	82
78	FBgn0034415	873
78	FBgn0086711	47
78	FBgn0262975	39
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0039802	283
78	FBgn0029891	127
78	FBgn0036756	233
78	FBgn0036746	9
78	FBgn0003495	12
78	FBgn0000261	533
78	FBgn0000261	533
78	FBgn0000261	533
78	FBgn0016120	283
78	FBgn0024944	96
78	FBgn0036490	320
78	FBgn0036490	320
78	FBgn0041094	56
78	FBgn0004432	416
78	FBgn0051216	75
78	FBgn0026086	28
78	FBgn0267376	5
78	FBgn0024846	1890
78	FBgn0024846	1890
78	FBgn0027864	15
78	FBgn0260747	8
78	FBgn0036165	50
78	FBgn0032813	579
78	FBgn0032935	83
78	FBgn0034658	134
78	FBgn0020278	36
78	FBgn0011205	17
78	FBgn0265605	25
78	FBgn0015279	324
78	FBgn0000565	54
78	FBgn0000565	54
78	FBgn0000565	54
78	FBgn0000422	9
78	FBgn0041100	2938
78	FBgn0041100	2938
78	FBgn0033631	43
78	FBgn0033631	43
78	FBgn0033631	43
78	FBgn0033631	43
78	FBgn0033631	43
78	FBgn0033631	43
78	FBgn0033570	4
78	FBgn0033521	74
78	FBgn0263316	5
78	FBgn0028707	2
78	FBgn0032210	87
78	FBgn0010531	378
78	FBgn0010531	378
78	FBgn0000229	1135
78	FBgn0000229	1135
78	FBgn0000229	1135
78	FBgn0032061	107
78	FBgn0032061	107
78	FBgn0032061	107
78	FBgn0032061	107
78	FBgn0000173	117
78	FBgn0030876	21
78	FBgn0042185	66
78	FBgn0042135	4
78	FBgn0010213	131
78	FBgn0010213	131
78	FBgn0010213	131
78	FBgn0010213	131
78	FBgn0015765	1450
78	FBgn0015765	1450
78	FBgn0015765	1450
78	FBgn0031436	18
78	FBgn0010051	78
78	FBgn0010051	78
78	FBgn0010051	78
78	FBgn0040309	953
78	FBgn0040309	953
78	FBgn0040309	953
78	FBgn0040308	849
78	FBgn0040308	849
78	FBgn0011828	65
78	FBgn0030092	710
78	FBgn0030092	710
78	FBgn0050487	42
78	FBgn0035438	3170
78	FBgn0035438	3170
78	FBgn0263933	1087
78	FBgn0003301	2
78	FBgn0013576	43
78	FBgn0003256	2812
78	FBgn0033885	88
78	FBgn0033885	88
78	FBgn0033885	88
78	FBgn0033885	88
78	FBgn0003360	2458
78	FBgn0038805	400
78	FBgn0283499	89
78	FBgn0283472	1653
78	FBgn0001248	458
78	FBgn0001223	643
78	FBgn0011455	6
78	FBgn0003462	714
78	FBgn0003462	714
78	FBgn0003462	714
78	FBgn0003462	714
78	FBgn0003462	714
78	FBgn0003462	714
78	FBgn0031885	229
78	FBgn0038570	238
78	FBgn0038570	238
78	FBgn0038570	238
78	FBgn0010379	3719
78	FBgn0005655	4045
78	FBgn0026575	8
78	FBgn0005626	30
78	FBgn0003068	96
78	FBgn0243512	43
78	FBgn0243512	43
78	FBgn0243512	43
78	FBgn0040070	2061
78	FBgn0037873	24
78	FBgn0260945	689
78	FBgn0260945	689
78	FBgn0260945	689
78	FBgn0044810	8
78	FBgn0044810	8
78	FBgn0024329	513
78	FBgn0032685	8
78	FBgn0037248	1
78	FBgn0053126	3
78	FBgn0053126	3
78	FBgn0038197	1435
78	FBgn0038197	1435
78	FBgn0261244	1
78	FBgn0026761	1213
78	FBgn0030718	14
78	FBgn0036820	318
78	FBgn0038519	153
78	FBgn0261560	1114
78	FBgn0261560	1114
78	FBgn0038475	87
78	FBgn0038437	3
78	FBgn0038436	3
78	FBgn0038435	4
78	FBgn0038402	49
78	FBgn0031589	383
78	FBgn0015269	350
115	FBgn0034110	27
115	FBgn0010385	1
115	FBgn0020653	16
115	FBgn0024846	48
115	FBgn0036892	18
115	FBgn0005626	6
115	FBgn0005655	14
115	FBgn0003360	5
115	FBgn0036820	1
115	FBgn0003256	188
115	FBgn0260747	1
115	FBgn0001248	14
115	FBgn0032935	1
115	FBgn0027864	1
115	FBgn0261862	4
115	FBgn0037248	10
115	FBgn0041094	6
115	FBgn0003301	1
115	FBgn0243512	83
115	FBgn0003068	29
115	FBgn0015765	40
115	FBgn0041100	68
115	FBgn0013576	5
115	FBgn0020278	5
115	FBgn0261244	1
115	FBgn0038197	153
115	FBgn0011205	2
115	FBgn0030092	1
115	FBgn0263933	29
115	FBgn0039802	15
115	FBgn0262975	10
115	FBgn0036165	8
115	FBgn0000229	462
115	FBgn0000173	13
115	FBgn0086361	13
115	FBgn0040070	16
115	FBgn0026761	18
115	FBgn0261560	106
115	FBgn0003462	90
115	FBgn0267376	1
115	FBgn0283472	170
115	FBgn0016120	1
115	FBgn0010379	212
115	FBgn0264325	19
115	FBgn0260945	123
115	FBgn0032210	2
115	FBgn0032061	1
115	FBgn0000261	69
115	FBgn0036756	3
115	FBgn0036746	1
115	FBgn0033885	10
115	FBgn0038402	3
115	FBgn0001223	3
115	FBgn0283499	50
115	FBgn0010051	20
115	FBgn0038475	13
115	FBgn0024329	12
115	FBgn0263316	1
115	FBgn0031885	7
115	FBgn0051216	1
115	FBgn0015269	15
115	FBgn0015279	82
115	FBgn0029891	12
115	FBgn0040309	4
115	FBgn0038570	1
115	FBgn0040308	1
115	FBgn0034110	27
115	FBgn0086361	13
115	FBgn0264325	19
115	FBgn0264325	19
115	FBgn0262975	10
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0039802	15
115	FBgn0029891	12
115	FBgn0036756	3
115	FBgn0036746	1
115	FBgn0000261	69
115	FBgn0000261	69
115	FBgn0000261	69
115	FBgn0016120	1
115	FBgn0041094	6
115	FBgn0051216	1
115	FBgn0267376	1
115	FBgn0024846	48
115	FBgn0024846	48
115	FBgn0027864	1
115	FBgn0260747	1
115	FBgn0036165	8
115	FBgn0032935	1
115	FBgn0020278	5
115	FBgn0011205	2
115	FBgn0015279	82
115	FBgn0041100	68
115	FBgn0041100	68
115	FBgn0263316	1
115	FBgn0032210	2
115	FBgn0000229	462
115	FBgn0000229	462
115	FBgn0000229	462
115	FBgn0032061	1
115	FBgn0032061	1
115	FBgn0032061	1
115	FBgn0032061	1
115	FBgn0000173	13
115	FBgn0010213	43
115	FBgn0010213	43
115	FBgn0010213	43
115	FBgn0010213	43
115	FBgn0015765	40
115	FBgn0015765	40
115	FBgn0015765	40
115	FBgn0010051	20
115	FBgn0010051	20
115	FBgn0010051	20
115	FBgn0040309	4
115	FBgn0040309	4
115	FBgn0040309	4
115	FBgn0040308	1
115	FBgn0040308	1
115	FBgn0030092	1
115	FBgn0030092	1
115	FBgn0263933	29
115	FBgn0003301	1
115	FBgn0013576	5
115	FBgn0003256	188
115	FBgn0033885	10
115	FBgn0033885	10
115	FBgn0033885	10
115	FBgn0033885	10
115	FBgn0003360	5
115	FBgn0283499	50
115	FBgn0283472	170
115	FBgn0001248	14
115	FBgn0001223	3
115	FBgn0003462	90
115	FBgn0003462	90
115	FBgn0003462	90
115	FBgn0003462	90
115	FBgn0003462	90
115	FBgn0003462	90
115	FBgn0031885	7
115	FBgn0038570	1
115	FBgn0038570	1
115	FBgn0038570	1
115	FBgn0010379	212
115	FBgn0005655	14
115	FBgn0005626	6
115	FBgn0003068	29
115	FBgn0243512	83
115	FBgn0243512	83
115	FBgn0243512	83
115	FBgn0040070	16
115	FBgn0260945	123
115	FBgn0260945	123
115	FBgn0260945	123
115	FBgn0024329	12
115	FBgn0037248	10
115	FBgn0038197	153
115	FBgn0038197	153
115	FBgn0261244	1
115	FBgn0026761	18
115	FBgn0036820	1
115	FBgn0261560	106
115	FBgn0261560	106
115	FBgn0038475	13
115	FBgn0038402	3
115	FBgn0015269	15
116	FBgn0034110	82
116	FBgn0020653	8
116	FBgn0024846	24
116	FBgn0036892	2
116	FBgn0005655	9
116	FBgn0003360	10
116	FBgn0032813	1
116	FBgn0036820	2
116	FBgn0003256	198
116	FBgn0260747	11
116	FBgn0001248	24
116	FBgn0032901	9
116	FBgn0261862	1
116	FBgn0041094	1
116	FBgn0003301	1
116	FBgn0243512	27
116	FBgn0003068	4
116	FBgn0015765	14
116	FBgn0041100	239
116	FBgn0020278	5
116	FBgn0038197	213
116	FBgn0011205	5
116	FBgn0030092	19
116	FBgn0263933	16
116	FBgn0039802	2
116	FBgn0262975	4
116	FBgn0036165	1
116	FBgn0000229	275
116	FBgn0000173	1
116	FBgn0086361	1
116	FBgn0026761	18
116	FBgn0261560	11
116	FBgn0038805	7
116	FBgn0003462	9
116	FBgn0033631	1
116	FBgn0267376	2
116	FBgn0038437	1
116	FBgn0283472	107
116	FBgn0026086	3
116	FBgn0010379	61
116	FBgn0264325	5
116	FBgn0260945	116
116	FBgn0032210	4
116	FBgn0000261	38
116	FBgn0036756	18
116	FBgn0036746	4
116	FBgn0033885	6
116	FBgn0038402	1
116	FBgn0001223	1
116	FBgn0283499	47
116	FBgn0010051	22
116	FBgn0042185	1
116	FBgn0024329	3
116	FBgn0031885	1
116	FBgn0051216	1
116	FBgn0015269	47
116	FBgn0024944	3
116	FBgn0015279	420
116	FBgn0029891	164
116	FBgn0040309	11
116	FBgn0038570	5
116	FBgn0036490	1
116	FBgn0038519	1
116	FBgn0040308	3
116	FBgn0034110	82
116	FBgn0086361	1
116	FBgn0264325	5
116	FBgn0264325	5
116	FBgn0262975	4
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0039802	2
116	FBgn0029891	164
116	FBgn0036756	18
116	FBgn0036746	4
116	FBgn0000261	38
116	FBgn0000261	38
116	FBgn0000261	38
116	FBgn0024944	3
116	FBgn0036490	1
116	FBgn0036490	1
116	FBgn0041094	1
116	FBgn0051216	1
116	FBgn0026086	3
116	FBgn0267376	2
116	FBgn0024846	24
116	FBgn0024846	24
116	FBgn0260747	11
116	FBgn0036165	1
116	FBgn0032813	1
116	FBgn0020278	5
116	FBgn0011205	5
116	FBgn0015279	420
116	FBgn0041100	239
116	FBgn0041100	239
116	FBgn0033631	1
116	FBgn0033631	1
116	FBgn0033631	1
116	FBgn0033631	1
116	FBgn0033631	1
116	FBgn0033631	1
116	FBgn0032210	4
116	FBgn0000229	275
116	FBgn0000229	275
116	FBgn0000229	275
116	FBgn0000173	1
116	FBgn0042185	1
116	FBgn0010213	6
116	FBgn0010213	6
116	FBgn0010213	6
116	FBgn0010213	6
116	FBgn0015765	14
116	FBgn0015765	14
116	FBgn0015765	14
116	FBgn0010051	22
116	FBgn0010051	22
116	FBgn0010051	22
116	FBgn0040309	11
116	FBgn0040309	11
116	FBgn0040309	11
116	FBgn0040308	3
116	FBgn0040308	3
116	FBgn0030092	19
116	FBgn0030092	19
116	FBgn0263933	16
116	FBgn0003301	1
116	FBgn0003256	198
116	FBgn0033885	6
116	FBgn0033885	6
116	FBgn0033885	6
116	FBgn0033885	6
116	FBgn0003360	10
116	FBgn0038805	7
116	FBgn0283499	47
116	FBgn0283472	107
116	FBgn0001248	24
116	FBgn0001223	1
116	FBgn0003462	9
116	FBgn0003462	9
116	FBgn0003462	9
116	FBgn0003462	9
116	FBgn0003462	9
116	FBgn0003462	9
116	FBgn0031885	1
116	FBgn0038570	5
116	FBgn0038570	5
116	FBgn0038570	5
116	FBgn0010379	61
116	FBgn0005655	9
116	FBgn0003068	4
116	FBgn0243512	27
116	FBgn0243512	27
116	FBgn0243512	27
116	FBgn0260945	116
116	FBgn0260945	116
116	FBgn0260945	116
116	FBgn0024329	3
116	FBgn0038197	213
116	FBgn0038197	213
116	FBgn0026761	18
116	FBgn0036820	2
116	FBgn0038519	1
116	FBgn0261560	11
116	FBgn0261560	11
116	FBgn0038437	1
116	FBgn0038402	1
116	FBgn0015269	47
